State,County,CFS12_GEOID,CFS12_Name
37,063,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,065,E330000US3799999999,Remainder of North Carolina
37,067,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,069,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,071,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,073,E330000US3799999999,Remainder of North Carolina
37,075,E330000US3799999999,Remainder of North Carolina
37,077,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,079,E330000US3799999999,Remainder of North Carolina
37,081,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,083,E330000US3799999999,Remainder of North Carolina
37,085,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,087,E330000US3799999999,Remainder of North Carolina
37,089,E330000US3799999999,Remainder of North Carolina
37,091,E330000US3799999999,Remainder of North Carolina
37,093,E330000US3799999999,Remainder of North Carolina
37,095,E330000US3799999999,Remainder of North Carolina
37,097,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,099,E330000US3799999999,Remainder of North Carolina
37,101,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,103,E330000US3799999999,Remainder of North Carolina
37,105,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,107,E330000US3799999999,Remainder of North Carolina
37,109,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,111,E330000US3799999999,Remainder of North Carolina
37,113,E330000US3799999999,Remainder of North Carolina
37,115,E330000US3799999999,Remainder of North Carolina
37,117,E330000US3799999999,Remainder of North Carolina
37,119,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,121,E330000US3799999999,Remainder of North Carolina
37,123,E330000US3799999999,Remainder of North Carolina
37,125,E330000US3799999999,Remainder of North Carolina
37,127,E330000US3799999999,Remainder of North Carolina
37,129,E330000US3799999999,Remainder of North Carolina
37,131,E330000US3799999999,Remainder of North Carolina
37,133,E330000US3799999999,Remainder of North Carolina
37,135,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,137,E330000US3799999999,Remainder of North Carolina
37,139,E330000US3799999999,Remainder of North Carolina
37,141,E330000US3799999999,Remainder of North Carolina
37,143,E330000US3799999999,Remainder of North Carolina
37,145,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,147,E330000US3799999999,Remainder of North Carolina
37,149,E330000US3799999999,Remainder of North Carolina
37,151,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,153,E330000US3799999999,Remainder of North Carolina
37,155,E330000US3799999999,Remainder of North Carolina
37,157,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,159,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,161,E330000US3799999999,Remainder of North Carolina
37,163,E330000US3799999999,Remainder of North Carolina
37,165,E330000US3799999999,Remainder of North Carolina
37,167,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,169,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,171,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,173,E330000US3799999999,Remainder of North Carolina
37,175,E330000US3799999999,Remainder of North Carolina
37,177,E330000US3799999999,Remainder of North Carolina
37,179,E330000US3717200000,"Charlotte-Concord,NC-SC  CFS Area  (NC Part)"
37,181,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,183,E330000US3745000000,"Raleigh-Durham-Chapel Hill,NC  CFS Area "
37,185,E330000US3799999999,Remainder of North Carolina
37,187,E330000US3799999999,Remainder of North Carolina
37,189,E330000US3799999999,Remainder of North Carolina
37,191,E330000US3799999999,Remainder of North Carolina
37,193,E330000US3799999999,Remainder of North Carolina
37,195,E330000US3799999999,Remainder of North Carolina
37,197,E330000US3726800000,"Greensboro-Winston-Salem-High Point,NC  CFS Area "
37,199,E330000US3799999999,Remainder of North Carolina
38,001,E330000US3899999999,Remainder of North Dakota
38,003,E330000US3899999999,Remainder of North Dakota
38,005,E330000US3899999999,Remainder of North Dakota
38,007,E330000US3899999999,Remainder of North Dakota
38,009,E330000US3899999999,Remainder of North Dakota
38,011,E330000US3899999999,Remainder of North Dakota
38,013,E330000US3899999999,Remainder of North Dakota
38,015,E330000US3899999999,Remainder of North Dakota
38,017,E330000US3899999999,Remainder of North Dakota
38,019,E330000US3899999999,Remainder of North Dakota
38,021,E330000US3899999999,Remainder of North Dakota
38,023,E330000US3899999999,Remainder of North Dakota
38,025,E330000US3899999999,Remainder of North Dakota
38,027,E330000US3899999999,Remainder of North Dakota
38,029,E330000US3899999999,Remainder of North Dakota
38,031,E330000US3899999999,Remainder of North Dakota
38,033,E330000US3899999999,Remainder of North Dakota
38,035,E330000US3899999999,Remainder of North Dakota
38,037,E330000US3899999999,Remainder of North Dakota
38,039,E330000US3899999999,Remainder of North Dakota
38,041,E330000US3899999999,Remainder of North Dakota
38,043,E330000US3899999999,Remainder of North Dakota
38,045,E330000US3899999999,Remainder of North Dakota
38,047,E330000US3899999999,Remainder of North Dakota
38,049,E330000US3899999999,Remainder of North Dakota
38,051,E330000US3899999999,Remainder of North Dakota
38,053,E330000US3899999999,Remainder of North Dakota
38,055,E330000US3899999999,Remainder of North Dakota
38,057,E330000US3899999999,Remainder of North Dakota
38,059,E330000US3899999999,Remainder of North Dakota
38,061,E330000US3899999999,Remainder of North Dakota
38,063,E330000US3899999999,Remainder of North Dakota
38,065,E330000US3899999999,Remainder of North Dakota
38,067,E330000US3899999999,Remainder of North Dakota
38,069,E330000US3899999999,Remainder of North Dakota
38,071,E330000US3899999999,Remainder of North Dakota
38,073,E330000US3899999999,Remainder of North Dakota
38,075,E330000US3899999999,Remainder of North Dakota
38,077,E330000US3899999999,Remainder of North Dakota
38,079,E330000US3899999999,Remainder of North Dakota
38,081,E330000US3899999999,Remainder of North Dakota
38,083,E330000US3899999999,Remainder of North Dakota
38,085,E330000US3899999999,Remainder of North Dakota
38,087,E330000US3899999999,Remainder of North Dakota
38,089,E330000US3899999999,Remainder of North Dakota
38,091,E330000US3899999999,Remainder of North Dakota
38,093,E330000US3899999999,Remainder of North Dakota
38,095,E330000US3899999999,Remainder of North Dakota
38,097,E330000US3899999999,Remainder of North Dakota
38,099,E330000US3899999999,Remainder of North Dakota
38,101,E330000US3899999999,Remainder of North Dakota
38,103,E330000US3899999999,Remainder of North Dakota
38,105,E330000US3899999999,Remainder of North Dakota
39,001,E330000US3999999999,Remainder of Ohio
39,003,E330000US3999999999,Remainder of Ohio
39,005,E330000US3999999999,Remainder of Ohio
39,007,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,009,E330000US3999999999,Remainder of Ohio
39,011,E330000US3999999999,Remainder of Ohio
39,013,E330000US3999999999,Remainder of Ohio
39,015,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,017,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,019,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,021,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,023,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,025,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,027,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,029,E330000US3999999999,Remainder of Ohio
39,031,E330000US3999999999,Remainder of Ohio
39,033,E330000US3999999999,Remainder of Ohio
39,035,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,037,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,039,E330000US3999999999,Remainder of Ohio
39,041,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,043,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,045,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,047,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,049,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,051,E330000US3999999999,Remainder of Ohio
39,053,E330000US3999999999,Remainder of Ohio
39,055,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,057,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,059,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,061,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,063,E330000US3999999999,Remainder of Ohio
39,065,E330000US3999999999,Remainder of Ohio
39,067,E330000US3999999999,Remainder of Ohio
39,069,E330000US3999999999,Remainder of Ohio
39,071,E330000US3999999999,Remainder of Ohio
39,073,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,075,E330000US3999999999,Remainder of Ohio
39,077,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,079,E330000US3999999999,Remainder of Ohio
39,081,E330000US3999999999,Remainder of Ohio
39,083,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,085,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,087,E330000US3999999999,Remainder of Ohio
39,089,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,091,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,093,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,095,E330000US3999999999,Remainder of Ohio
39,097,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,099,E330000US3999999999,Remainder of Ohio
39,101,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,103,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,105,E330000US3999999999,Remainder of Ohio
39,107,E330000US3999999999,Remainder of Ohio
39,109,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,111,E330000US3999999999,Remainder of Ohio
39,113,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,115,E330000US3999999999,Remainder of Ohio
39,117,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,119,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,121,E330000US3999999999,Remainder of Ohio
39,123,E330000US3999999999,Remainder of Ohio
39,125,E330000US3999999999,Remainder of Ohio
39,127,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,129,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,131,E330000US3999999999,Remainder of Ohio
39,133,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,135,E330000US3999999999,Remainder of Ohio
39,137,E330000US3999999999,Remainder of Ohio
39,139,E330000US3999999999,Remainder of Ohio
39,141,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,143,E330000US3999999999,Remainder of Ohio
39,145,E330000US3999999999,Remainder of Ohio
39,147,E330000US3999999999,Remainder of Ohio
39,149,E330000US3921200000,"Dayton-Springfield-Sidney,OH  CFS Area "
39,151,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,153,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,155,E330000US3999999999,Remainder of Ohio
39,157,E330000US3918400000,"Cleveland-Akron-Canton,OH  CFS Area "
39,159,E330000US3919800000,"Columbus-Marion-Zanesville,OH  CFS Area "
39,161,E330000US3999999999,Remainder of Ohio
39,163,E330000US3999999999,Remainder of Ohio
39,165,E330000US3917800000,"Cincinnati-Wilmington-Maysville,OH-KY-IN  CFS Area (OH Part)"
39,167,E330000US3999999999,Remainder of Ohio
39,169,E330000US3999999999,Remainder of Ohio
39,171,E330000US3999999999,Remainder of Ohio
39,173,E330000US3999999999,Remainder of Ohio
39,175,E330000US3999999999,Remainder of Ohio
40,001,E330000US4099999999,Remainder of Oklahoma
40,003,E330000US4099999999,Remainder of Oklahoma
40,005,E330000US4099999999,Remainder of Oklahoma
40,007,E330000US4099999999,Remainder of Oklahoma
40,009,E330000US4099999999,Remainder of Oklahoma
40,011,E330000US4099999999,Remainder of Oklahoma
40,013,E330000US4099999999,Remainder of Oklahoma
40,015,E330000US4099999999,Remainder of Oklahoma
40,017,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,019,E330000US4099999999,Remainder of Oklahoma
40,021,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,023,E330000US4099999999,Remainder of Oklahoma
40,025,E330000US4099999999,Remainder of Oklahoma
40,027,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,029,E330000US4099999999,Remainder of Oklahoma
40,031,E330000US4099999999,Remainder of Oklahoma
40,033,E330000US4099999999,Remainder of Oklahoma
40,035,E330000US4099999999,Remainder of Oklahoma
40,037,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,039,E330000US4099999999,Remainder of Oklahoma
40,041,E330000US4099999999,Remainder of Oklahoma
40,043,E330000US4099999999,Remainder of Oklahoma
40,045,E330000US4099999999,Remainder of Oklahoma
40,047,E330000US4099999999,Remainder of Oklahoma
40,049,E330000US4099999999,Remainder of Oklahoma
40,051,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,053,E330000US4099999999,Remainder of Oklahoma
40,055,E330000US4099999999,Remainder of Oklahoma
40,057,E330000US4099999999,Remainder of Oklahoma
40,059,E330000US4099999999,Remainder of Oklahoma
40,061,E330000US4099999999,Remainder of Oklahoma
40,063,E330000US4099999999,Remainder of Oklahoma
40,065,E330000US4099999999,Remainder of Oklahoma
40,067,E330000US4099999999,Remainder of Oklahoma
40,069,E330000US4099999999,Remainder of Oklahoma
40,071,E330000US4099999999,Remainder of Oklahoma
40,073,E330000US4099999999,Remainder of Oklahoma
40,075,E330000US4099999999,Remainder of Oklahoma
40,077,E330000US4099999999,Remainder of Oklahoma
40,079,E330000US4099999999,Remainder of Oklahoma
40,081,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,083,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,085,E330000US4099999999,Remainder of Oklahoma
40,087,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,089,E330000US4099999999,Remainder of Oklahoma
40,091,E330000US4099999999,Remainder of Oklahoma
40,093,E330000US4099999999,Remainder of Oklahoma
40,095,E330000US4099999999,Remainder of Oklahoma
40,097,E330000US4099999999,Remainder of Oklahoma
40,099,E330000US4099999999,Remainder of Oklahoma
40,101,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,103,E330000US4099999999,Remainder of Oklahoma
40,105,E330000US4099999999,Remainder of Oklahoma
40,107,E330000US4099999999,Remainder of Oklahoma
40,109,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,111,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,113,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,115,E330000US4099999999,Remainder of Oklahoma
40,117,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,119,E330000US4099999999,Remainder of Oklahoma
40,121,E330000US4099999999,Remainder of Oklahoma
40,123,E330000US4099999999,Remainder of Oklahoma
40,125,E330000US4041600000,"Oklahoma City-Shawnee,OK  CFS Area "
40,127,E330000US4099999999,Remainder of Oklahoma
40,129,E330000US4099999999,Remainder of Oklahoma
40,131,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,133,E330000US4099999999,Remainder of Oklahoma
40,135,E330000US4099999999,Remainder of Oklahoma
40,137,E330000US4099999999,Remainder of Oklahoma
40,139,E330000US4099999999,Remainder of Oklahoma
40,141,E330000US4099999999,Remainder of Oklahoma
40,143,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,145,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,147,E330000US4053800000,"Tulsa-Muskogee-Bartlesville,OK  CFS Area "
40,149,E330000US4099999999,Remainder of Oklahoma
40,151,E330000US4099999999,Remainder of Oklahoma
40,153,E330000US4099999999,Remainder of Oklahoma
41,001,E330000US4199999999,Remainder of Oregon
41,003,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,005,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,007,E330000US4199999999,Remainder of Oregon
41,009,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,011,E330000US4199999999,Remainder of Oregon
41,013,E330000US4199999999,Remainder of Oregon
41,015,E330000US4199999999,Remainder of Oregon
41,017,E330000US4199999999,Remainder of Oregon
41,019,E330000US4199999999,Remainder of Oregon
41,021,E330000US4199999999,Remainder of Oregon
41,023,E330000US4199999999,Remainder of Oregon
41,025,E330000US4199999999,Remainder of Oregon
41,027,E330000US4199999999,Remainder of Oregon
41,029,E330000US4199999999,Remainder of Oregon
41,031,E330000US4199999999,Remainder of Oregon
41,033,E330000US4199999999,Remainder of Oregon
41,035,E330000US4199999999,Remainder of Oregon
41,037,E330000US4199999999,Remainder of Oregon
41,039,E330000US4199999999,Remainder of Oregon
41,041,E330000US4199999999,Remainder of Oregon
41,043,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,045,E330000US4199999999,Remainder of Oregon
41,047,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,049,E330000US4199999999,Remainder of Oregon
41,051,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,053,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,055,E330000US4199999999,Remainder of Oregon
41,057,E330000US4199999999,Remainder of Oregon
41,059,E330000US4199999999,Remainder of Oregon
41,061,E330000US4199999999,Remainder of Oregon
41,063,E330000US4199999999,Remainder of Oregon
41,065,E330000US4199999999,Remainder of Oregon
41,067,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
41,069,E330000US4199999999,Remainder of Oregon
41,071,E330000US4144000000,"Portland-Vancouver-Salem,OR-WA  CFS Area (OR Part)"
42,001,E330000US4299999999,Remainder of Pennsylvania
42,003,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,005,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,007,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,009,E330000US4299999999,Remainder of Pennsylvania
42,011,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,013,E330000US4299999999,Remainder of Pennsylvania
42,015,E330000US4299999999,Remainder of Pennsylvania
42,017,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,019,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,021,E330000US4299999999,Remainder of Pennsylvania
42,023,E330000US4299999999,Remainder of Pennsylvania
42,025,E330000US4240800000,"New York-Newark,NY-NJ-CT-PA  CFS Area (PA Part)"
42,027,E330000US4299999999,Remainder of Pennsylvania
42,029,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,031,E330000US4299999999,Remainder of Pennsylvania
42,033,E330000US4299999999,Remainder of Pennsylvania
42,035,E330000US4299999999,Remainder of Pennsylvania
42,037,E330000US4299999999,Remainder of Pennsylvania
42,039,E330000US4299999999,Remainder of Pennsylvania
42,041,E330000US4299999999,Remainder of Pennsylvania
42,043,E330000US4299999999,Remainder of Pennsylvania
42,045,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,047,E330000US4299999999,Remainder of Pennsylvania
42,049,E330000US4299999999,Remainder of Pennsylvania
42,051,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,053,E330000US4299999999,Remainder of Pennsylvania
42,055,E330000US4299999999,Remainder of Pennsylvania
42,057,E330000US4299999999,Remainder of Pennsylvania
42,059,E330000US4299999999,Remainder of Pennsylvania
42,061,E330000US4299999999,Remainder of Pennsylvania
42,063,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,065,E330000US4299999999,Remainder of Pennsylvania
42,067,E330000US4299999999,Remainder of Pennsylvania
42,069,E330000US4299999999,Remainder of Pennsylvania
42,071,E330000US4299999999,Remainder of Pennsylvania
42,073,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,075,E330000US4299999999,Remainder of Pennsylvania
42,077,E330000US4240800000,"New York-Newark,NY-NJ-CT-PA  CFS Area (PA Part)"
42,079,E330000US4299999999,Remainder of Pennsylvania
42,081,E330000US4299999999,Remainder of Pennsylvania
42,083,E330000US4299999999,Remainder of Pennsylvania
42,085,E330000US4299999999,Remainder of Pennsylvania
42,087,E330000US4299999999,Remainder of Pennsylvania
42,089,E330000US4240800000,"New York-Newark,NY-NJ-CT-PA  CFS Area (PA Part)"
42,091,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,093,E330000US4299999999,Remainder of Pennsylvania
42,095,E330000US4240800000,"New York-Newark,NY-NJ-CT-PA  CFS Area (PA Part)"
42,097,E330000US4299999999,Remainder of Pennsylvania
42,099,E330000US4299999999,Remainder of Pennsylvania
42,101,E330000US4242800000,"Philadelphia-Reading-Camden,PA-NJ-DE-MD  CFS Area (PA Part)"
42,103,E330000US4240800000,"New York-Newark,NY-NJ-CT-PA  CFS Area (PA Part)"
42,105,E330000US4299999999,Remainder of Pennsylvania
42,107,E330000US4299999999,Remainder of Pennsylvania
42,109,E330000US4299999999,Remainder of Pennsylvania
42,111,E330000US4299999999,Remainder of Pennsylvania
42,113,E330000US4299999999,Remainder of Pennsylvania
42,115,E330000US4299999999,Remainder of Pennsylvania
42,117,E330000US4299999999,Remainder of Pennsylvania
42,119,E330000US4299999999,Remainder of Pennsylvania
42,121,E330000US4299999999,Remainder of Pennsylvania
42,123,E330000US4299999999,Remainder of Pennsylvania
42,125,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,127,E330000US4299999999,Remainder of Pennsylvania
42,129,E330000US4243000000,"Pittsburgh-New Castle-Weirton,PA-OH-WV  CFS Area (PA Part)"
42,131,E330000US4299999999,Remainder of Pennsylvania
42,133,E330000US4299999999,Remainder of Pennsylvania
44,001,E330000US4414800000,"Boston-Worcester-Providence,MA-RI-NH-CT  CFS Area (RI Part)"
44,003,E330000US4414800000,"Boston-Worcester-Providence,MA-RI-NH-CT  CFS Area (RI Part)"
44,005,E330000US4414800000,"Boston-Worcester-Providence,MA-RI-NH-CT  CFS Area (RI Part)"
44,007,E330000US4414800000,"Boston-Worcester-Providence,MA-RI-NH-CT  CFS Area (RI Part)"
44,009,E330000US4414800000,"Boston-Worcester-Providence,MA-RI-NH-CT  CFS Area (RI Part)"
45,001,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,003,E330000US4599999999,Remainder of South Carolina
45,005,E330000US4599999999,Remainder of South Carolina
45,007,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,009,E330000US4599999999,Remainder of South Carolina
45,011,E330000US4599999999,Remainder of South Carolina
45,013,E330000US4599999999,Remainder of South Carolina
45,015,E330000US4599916700,"Charleston-North Charleston-Summerville,SC  CFS Area "
45,017,E330000US4599999999,Remainder of South Carolina
45,019,E330000US4599916700,"Charleston-North Charleston-Summerville,SC  CFS Area "
45,021,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,023,E330000US4599999999,Remainder of South Carolina
45,025,E330000US4599999999,Remainder of South Carolina
45,027,E330000US4599999999,Remainder of South Carolina
45,029,E330000US4599999999,Remainder of South Carolina
45,031,E330000US4599999999,Remainder of South Carolina
45,033,E330000US4599999999,Remainder of South Carolina
45,035,E330000US4599916700,"Charleston-North Charleston-Summerville,SC  CFS Area "
45,037,E330000US4599999999,Remainder of South Carolina
45,039,E330000US4599999999,Remainder of South Carolina
45,041,E330000US4599999999,Remainder of South Carolina
45,043,E330000US4599999999,Remainder of South Carolina
45,045,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,047,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,049,E330000US4599999999,Remainder of South Carolina
45,051,E330000US4599999999,Remainder of South Carolina
45,053,E330000US4599999999,Remainder of South Carolina
45,055,E330000US4599999999,Remainder of South Carolina
45,057,E330000US4599999999,Remainder of South Carolina
45,059,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,061,E330000US4599999999,Remainder of South Carolina
45,063,E330000US4599999999,Remainder of South Carolina
45,065,E330000US4599999999,Remainder of South Carolina
45,067,E330000US4599999999,Remainder of South Carolina
45,069,E330000US4599999999,Remainder of South Carolina
45,071,E330000US4599999999,Remainder of South Carolina
45,073,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,075,E330000US4599999999,Remainder of South Carolina
45,077,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,079,E330000US4599999999,Remainder of South Carolina
45,081,E330000US4599999999,Remainder of South Carolina
45,083,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,085,E330000US4599999999,Remainder of South Carolina
45,087,E330000US4527300000,"Greenville-Spartanburg-Anderson,SC  CFS Area "
45,089,E330000US4599999999,Remainder of South Carolina
45,091,E330000US4599999999,Remainder of South Carolina
46,003,E330000US4699999999,Remainder of South Dakota
46,005,E330000US4699999999,Remainder of South Dakota
46,007,E330000US4699999999,Remainder of South Dakota
46,009,E330000US4699999999,Remainder of South Dakota
46,011,E330000US4699999999,Remainder of South Dakota
46,013,E330000US4699999999,Remainder of South Dakota
46,015,E330000US4699999999,Remainder of South Dakota
46,017,E330000US4699999999,Remainder of South Dakota
46,019,E330000US4699999999,Remainder of South Dakota
46,021,E330000US4699999999,Remainder of South Dakota
46,023,E330000US4699999999,Remainder of South Dakota
46,025,E330000US4699999999,Remainder of South Dakota
46,027,E330000US4699999999,Remainder of South Dakota
46,029,E330000US4699999999,Remainder of South Dakota
46,031,E330000US4699999999,Remainder of South Dakota
46,033,E330000US4699999999,Remainder of South Dakota
46,035,E330000US4699999999,Remainder of South Dakota
46,037,E330000US4699999999,Remainder of South Dakota
46,039,E330000US4699999999,Remainder of South Dakota
46,041,E330000US4699999999,Remainder of South Dakota
46,043,E330000US4699999999,Remainder of South Dakota
46,045,E330000US4699999999,Remainder of South Dakota
46,047,E330000US4699999999,Remainder of South Dakota
46,049,E330000US4699999999,Remainder of South Dakota
46,051,E330000US4699999999,Remainder of South Dakota
46,053,E330000US4699999999,Remainder of South Dakota
46,055,E330000US4699999999,Remainder of South Dakota
46,057,E330000US4699999999,Remainder of South Dakota
46,059,E330000US4699999999,Remainder of South Dakota
